EPCI 2024 : Communauté de communes Le Grésivaudan , Communauté d'agglomération du Pays Voironnais , Grenoble-Alpes-Métropole
(Géographie au  01/01/2024).;
communes.depcom;communes.nom_commune;Nombre de résidences principales en 2020;Nombre de résidences secondaires et logements occasionnels en 2020;Nombre de logements vacants en 2020;Nombre de logements en 2020;Nombre de résidences principales de type maison en 2020;Part des résidences principales dans les logements totaux en 2020 (%);Part des résidences principales en location dans les résidences principales totales en 2020 (%);;
38258;Mont-Saint-Martin;40.0542914793398;2.33333333333333;2.33333333333333;44.7209581460064;38.2741007469247;89.56;11.11;
38268;Le Moutaret;108.399772867171;14.1447028423773;10.1033591731266;132.647834882675;103.441393617903;81.72;14.44;
38270;La Murette;799.539665623993;9.14474511036046;68.0775469326834;876.761957667037;656.958148515597;91.19;24.62;
38271;Murianette;346.866973511525;4.03278688524592;12.0983606557378;362.998121052509;289.988467152496;95.56;19.29;
38277;Notre-Dame-de-Commiers;199.329232093225;13.4865360815943;12.4491102291639;225.264878403983;193.17288624254;88.49;12.41;
38279;Notre-Dame-de-Mésage;483.884536616129;6.0592885375494;22.2173913043478;512.161216458026;410.272269501948;94.48;8.35;
38281;Noyarey;912.728219617716;7.2890116938762;80.1791286326382;1000.19635994423;689.731499073242;91.25;20.12;
38292;Villages du Lac de Paladru;1062.5098737526;188.290571870171;62.0958268933542;1312.89627251613;922.946442270924;80.93;21.7;
38303;La Pierre;208.719680080131;4.13023255813952;12.3906976744186;225.240610312689;191.157014027841;92.67;12.37;
38309;Poisat;924.822880698993;6.01207243460766;52.1046277665997;982.9395809002;549.398942375283;94.09;27.74;
38314;Pontcharra;3187.7401352275;61.8571890831868;346.215610540224;3595.81293485092;1644.85455487292;88.65;32.93;
38317;Le Pont-de-Claix;4614.55626216405;23.3795695813176;382.198740561221;5020.13457230659;708.12332943579;91.92;49.13;
38325;Proveysieux;212.663506478502;35.2681992337164;21.1609195402298;269.092625252448;205.608360256105;79.03;10.43;
38328;Quaix-en-Chartreuse;364.938502871418;20.687251937252;25.859064921565;411.484819730235;350.037656291843;88.69;10.88;
38331;Réaumont;393.901058171775;4.09389671361504;37.8685446009391;435.863499486329;376.211068793722;90.37;7.59;
38334;Revel;531;51;35;617;498;86.06;13.56;
38337;Rives;2952.44235777111;55.385852828323;297.334578341524;3305.16278894096;1244.93048330528;89.33;42.96;
38350;Sainte-Agnès;218.505611824806;46.3297491039426;10.0716845878136;274.907045516562;212.454760098998;79.48;14.29;
38362;Saint-Aupre;459.742979711003;30.5870841487281;29.5675146771038;519.897578536835;440.278749761229;88.43;7.99;
38364;Saint-Barthélemy-de-Séchilienne;170.893961804447;24.7044227120128;26.351384226147;221.949768742606;167.935556369861;77;6.37;
38368;Saint-Blaise-du-Buis;422.676621357214;5.30036553224209;34.4523759595736;462.429362849029;387.810268926814;91.4;16.47;
38372;Saint-Bueil;287.713094452476;50.1381215469615;23.0635359116023;360.914751911039;267.444596142653;79.72;11.91;
38373;Saint-Cassien;486;12;25;523;463;92.93;10.49;
38382;Saint-Égrève;7235.50363706626;87.8316394270303;431.798542090383;7755.13381858368;2454.54430178423;93.3;34.37;
38383;Saint-Étienne-de-Crossey;1110.2204225703;22.0442363195107;64.0332578804835;1196.29791677029;990.988066304741;92.8;15.48;
38386;Saint-Geoire-en-Valdaine;877.681533765357;72.4809012527114;94.6278433021509;1044.79027832022;705.617645345816;84.01;24.63;
38388;Saint-Georges-de-Commiers;991.833955044819;17.3648780487805;54.1375609756099;1063.33639406921;863.219800229358;93.28;13.38;
38395;Plateau-des-Petites-Roches;976.650146800937;212.220160469849;83.7997556727094;1272.67006294349;750.151335670443;76.74;29.7;
38397;Saint-Ismier;3037.49397260562;68.3592794407648;192.834385288128;3298.68763733451;2084.63083653192;92.08;22.66;
38400;Saint-Jean-de-Moirans;1423.65558712521;18.5198010311367;81.2813489699888;1523.45673712633;1024.68169792044;93.45;33.52;
38404;Saint-Jean-le-Vieux;112.194201307242;3.82527445534077;6.12043912854524;122.139914891128;107.98291282617;91.86;3.38;
38407;La Sure en Chartreuse;420;23;25;468;388;89.74;14.05;
38417;Sainte-Marie-d'Alloix;190.786796895385;8.15590173783502;13.2533403239819;212.196038957202;175.368497749254;89.91;26.28;
38418;Sainte-Marie-du-Mont;99.0134207346556;32.4444444444445;7.09722222222223;138.555087401322;90.0122006678687;71.46;19.19;
38421;Saint-Martin-d'Hères;17210.6341875531;239.555298526835;994.814551537338;18445.0040376173;2070.32107243121;93.31;54.32;
38422;Saint-Martin-d'Uriage;2296.75153418016;168.036075036075;248.00505050505;2712.79265972129;1775.15062562856;84.66;16;
38423;Saint-Martin-le-Vinoux;2530.04018737258;37.8671789138717;239.48432069854;2807.391686985;806.491786778655;90.12;43.81;
38426;Saint-Maximin;288.771221997292;9.11232695340641;18.2246539068128;316.108202857512;266.089832330818;91.35;10.63;
38430;Saint-Mury-Monteymond;136.400152190385;13.5968181818182;27.1936363636364;177.19060673584;134.32099478938;76.98;19.94;
38431;Saint-Nazaire-les-Eymes;1195.87717798167;13.4418369724504;43.0138783118411;1252.33289326596;972.150903313134;95.49;13.23;
38432;Saint-Nicolas-de-Macherin;387.289931695836;9.02428263320959;18.0485652664192;414.362779595465;349.234188226996;93.47;15.98;
38436;Saint-Paul-de-Varces;875.61298673357;20.7875351837662;16.168082920707;912.568604838043;828.25693762674;95.95;8.62;
38439;Crêts en Belledonne;1310.8372281273;86.636702527427;136.143389685957;1533.61732034068;1132.70045308627;85.47;21.19;
38445;Saint-Pierre-de-Mésage;308.341998307507;5.0720461095101;30.4322766570606;343.846321074077;290.17346330497;89.67;7.88;
38460;Saint-Sulpice-des-Rivoires;181;19;14;214;170;84.58;17.68;
38466;Saint-Vincent-de-Mercuze;609.092646046829;26.2938161274278;43.4859266722844;678.872388846541;539.339076330313;89.72;11.28;
38471;Le Sappey-en-Chartreuse;442.881469058471;86;58;586.881469058471;360.924316593228;75.46;22.79;
38472;Sarcenas;91;15;2;108;81;84.26;16.48;
38474;Sassenage;4920.13212050095;120.491084475692;277.242075013899;5317.86527999054;2100.81082124279;92.52;27.46;
38478;Séchilienne;411.462353399031;73.2320111773158;65.2720099623902;549.966374538737;382.010537243409;74.82;9.78;
38485;Seyssinet-Pariset;5640.22071249927;63.0077656509032;327.881823615758;6031.11030176593;1278.50391573011;93.52;34.78;
38486;Seyssins;3323.11022184089;49.0927628017519;147.278288405256;3519.4812730479;1539.17309220757;94.42;24.77;
38501;Tencin;897.499868011161;16.3189926547744;68.3357817418678;982.154642407803;510.772486126734;91.38;21.37;
38503;La Terrasse;1043;38;56;1137;754;91.73;22.44;
38504;Theys;863;110;62;1035;778;83.38;14.6;
38511;Le Touvet;1322.49391282815;42.2748691099476;115.752617801047;1480.52139973914;829.029892688438;89.33;25.1;
38516;La Tronche;2904.36891483834;123.496007738061;372.512547931202;3400.3774705076;838.902255245002;85.41;48.55;
38517;Tullins;3355.14832968214;38.0765622344269;430.265153249025;3823.49004516559;1941.75924300389;87.75;36.93;
38524;Varces-Allières-et-Risset;2827;43;187;3057;1706;92.48;32.61;
38528;Vaulnaveys-le-Bas;526.048187959444;46.0152671755722;46.0152671755722;618.078722310588;463.402954718791;85.11;15.5;
38529;Vaulnaveys-le-Haut;1712.28908171737;87.8567814300027;193.110945321392;1993.25680846876;1200.39262823738;85.9;22.39;
38531;Velanne;230.177443302265;21.984375;21.984375;274.146193302265;205.925004177301;83.96;15.96;
38533;Venon;323.413628100906;10.9082415749083;21.8164831498165;356.138352825631;291.209176737175;90.81;11;
38538;Le Versoud;2046;15;95;2156;1191;94.9;27.86;
38540;Veurey-Voroize;587.921165375134;13.020030816641;48.0739599383669;649.015156130142;473.385442425149;90.59;25.22;
38545;Vif;3649.99844383197;61.4326310155056;222.823441310478;3934.25451615795;2334.92886845005;92.77;27.89;
38547;Villard-Bonnot;3233;35;213;3481;1649;92.88;34.58;
38562;Vizille;3430.2784205154;57.6084425036388;480.07035419699;3967.95721721603;1221.47901226517;86.45;44.78;
38563;Voiron;10150.0831983011;181.910114768386;1384.3251917972;11716.3185048666;2389.31535836053;86.63;52.67;
38564;Voissant;109.561641183067;13.2932330827067;11.2481203007518;134.102994566526;103.361922982132;81.7;14.94;
38565;Voreppe;4079.55948406961;33.3545347918956;419.016343323189;4531.93036218469;2410.14327108903;90.02;32.32;
38566;Vourey;695;8;35;738;605;94.17;17.27;
38567;Chamrousse;199.816350741159;2791.71688698467;14.043850671141;3005.57708839697;34.8582851264334;6.65;38.89;

Résultats sur l'ensemble de votre zone géographique:
  ;Nombre de résidences principales en 2020 (fichier: rgp_2020_logements);Nombre de résidences secondaires et logements occasionnels en 2020 (fichier: rgp_2020_logements);Nombre de logements vacants en 2020 (fichier: rgp_2020_logements);Nombre de logements en 2020 (fichier: rgp_2020_logements);Nombre de résidences principales de type maison en 2020 (fichier: rgp_2020_logements);Part des résidences principales dans les logements totaux en 2020 (%) (fichier: indicateurs_logements_residences_principales_20);Part des résidences principales en location dans les résidences principales totales en 2020 (%) (fichier: indicateurs_logements_residences_principales_20);
Total zone;295621.38233553217;16295.293986044004;28424.64528440699;340341.3216059833;100695.71454704834;86.86;42.27;
